Zeit;Weg;Kraft;Länge;Dehnung;dL_ORG
373,62;4,14;2,91;3,90;38,15;4,14
373,64;4,14;2,91;3,90;38,15;4,14
373,66;4,14;2,91;3,90;38,15;4,14
373,68;4,14;2,91;3,90;38,16;4,14
373,70;4,14;2,91;3,90;38,16;4,14
373,72;4,14;2,91;3,90;38,16;4,14
373,74;4,14;2,91;3,91;38,17;4,14
373,76;4,14;2,91;3,91;38,17;4,14
373,78;4,14;2,91;3,91;38,17;4,14
373,80;4,14;2,91;3,91;38,18;4,14
373,82;4,14;2,91;3,91;38,18;4,14
373,84;4,14;2,91;3,91;38,18;4,14
373,86;4,14;2,91;3,91;38,19;4,14
373,88;4,14;2,91;3,91;38,19;4,14
373,90;4,14;2,91;3,91;38,19;4,14
373,92;4,14;2,91;3,91;38,20;4,14
373,94;4,14;2,91;3,91;38,20;4,14
373,96;4,14;2,91;3,91;38,20;4,14
373,98;4,14;2,91;3,91;38,21;4,14
374,00;4,14;2,91;3,91;38,21;4,14
374,02;4,14;2,91;3,91;38,21;4,14
374,04;4,14;2,91;3,91;38,22;4,14
374,06;4,14;2,91;3,91;38,22;4,14
374,08;4,14;2,91;3,91;38,23;4,14
374,10;4,14;2,91;3,91;38,23;4,14
374,12;4,14;2,91;3,91;38,23;4,14
374,14;4,14;2,91;3,91;38,24;4,14
374,16;4,14;2,91;3,91;38,24;4,14
374,18;4,15;2,91;3,91;38,24;4,15
374,20;4,15;2,91;3,91;38,25;4,15
374,22;4,15;2,91;3,91;38,25;4,15
374,24;4,15;2,91;3,91;38,25;4,15
374,26;4,15;2,91;3,91;38,25;4,15
374,28;4,15;2,91;3,91;38,26;4,15
374,30;4,15;2,91;3,91;38,26;4,15
374,32;4,15;2,91;3,92;38,27;4,15
374,34;4,15;2,91;3,92;38,27;4,15
374,36;4,15;2,91;3,92;38,27;4,15
374,38;4,15;2,90;3,92;38,28;4,15
374,40;4,15;2,91;3,92;38,28;4,15
374,42;4,15;2,90;3,92;38,28;4,15
374,44;4,15;2,90;3,92;38,28;4,15
374,46;4,15;2,90;3,92;38,29;4,15
374,48;4,15;2,90;3,92;38,29;4,15
374,50;4,15;2,90;3,92;38,29;4,15
374,52;4,15;2,90;3,92;38,30;4,15
374,54;4,15;2,90;3,92;38,30;4,15
374,56;4,15;2,90;3,92;38,30;4,15
374,58;4,15;2,90;3,92;38,30;4,15
374,60;4,15;2,90;3,92;38,31;4,15
374,62;4,15;2,90;3,92;38,31;4,15
374,64;4,15;2,90;3,92;38,31;4,15
374,66;4,15;2,90;3,92;38,32;4,15
374,68;4,15;2,90;3,92;38,32;4,15
374,70;4,15;2,90;3,92;38,32;4,15
374,72;4,15;2,90;3,92;38,33;4,15
374,74;4,15;2,90;3,92;38,33;4,15
374,76;4,15;2,90;3,92;38,33;4,15
374,78;4,15;2,90;3,92;38,34;4,15
374,80;4,15;2,90;3,92;38,34;4,15
374,82;4,16;2,90;3,92;38,34;4,16
374,84;4,16;2,90;3,92;38,35;4,16
374,86;4,16;2,90;3,92;38,35;4,16
374,88;4,16;2,89;3,92;38,35;4,16
374,90;4,16;2,89;3,92;38,36;4,16
374,92;4,16;2,89;3,92;38,36;4,16
374,94;4,16;2,89;3,93;38,36;4,16
374,96;4,16;2,89;3,93;38,37;4,16
374,98;4,16;2,89;3,93;38,37;4,16
375,00;4,16;2,89;3,93;38,37;4,16
375,02;4,16;2,89;3,93;38,38;4,16
375,04;4,16;2,90;3,93;38,38;4,16
375,06;4,16;2,90;3,93;38,38;4,16
375,08;4,16;2,90;3,93;38,39;4,16
375,10;4,16;2,89;3,93;38,39;4,16
375,12;4,16;2,89;3,93;38,39;4,16
375,14;4,16;2,89;3,93;38,40;4,16
375,16;4,16;2,89;3,93;38,40;4,16
375,18;4,16;2,89;3,93;38,41;4,16
375,20;4,16;2,89;3,93;38,41;4,16
375,22;4,16;2,89;3,93;38,41;4,16
375,24;4,16;2,89;3,93;38,41;4,16
375,26;4,16;2,89;3,93;38,42;4,16
375,28;4,16;2,89;3,93;38,42;4,16
375,30;4,16;2,89;3,93;38,42;4,16
375,32;4,16;2,89;3,93;38,43;4,16
375,34;4,16;2,89;3,93;38,43;4,16
375,36;4,16;2,89;3,93;38,44;4,16
375,38;4,17;2,89;3,93;38,44;4,17
375,40;4,17;2,89;3,93;38,44;4,17
375,42;4,17;2,89;3,93;38,45;4,17
375,44;4,17;2,89;3,93;38,45;4,17
375,46;4,17;2,89;3,93;38,45;4,17
375,48;4,17;2,89;3,93;38,45;4,17
375,50;4,17;2,89;3,93;38,46;4,17
375,52;4,17;2,89;3,94;38,46;4,17
375,54;4,17;2,89;3,94;38,46;4,17
375,56;4,17;2,89;3,94;38,47;4,17
375,58;4,17;2,89;3,94;38,47;4,17
375,60;4,17;2,89;3,94;38,47;4,17
375,62;4,17;2,89;3,94;38,47;4,17
375,64;4,17;2,89;3,94;38,48;4,17
375,66;4,17;2,88;3,94;38,48;4,17
375,68;4,17;2,88;3,94;38,48;4,17
375,70;4,17;2,88;3,94;38,49;4,17
375,72;4,17;2,88;3,94;38,49;4,17
375,74;4,17;2,88;3,94;38,49;4,17
375,76;4,17;2,88;3,94;38,50;4,17
375,78;4,17;2,88;3,94;38,50;4,17
375,80;4,17;2,88;3,94;38,50;4,17
375,82;4,17;2,88;3,94;38,50;4,17
375,84;4,17;2,88;3,94;38,51;4,17
375,86;4,17;2,88;3,94;38,51;4,17
375,88;4,17;2,88;3,94;38,51;4,17
375,90;4,17;2,88;3,94;38,52;4,17
375,92;4,17;2,88;3,94;38,52;4,17
375,94;4,17;2,88;3,94;38,53;4,17
375,96;4,17;2,88;3,94;38,53;4,17
375,98;4,17;2,88;3,94;38,53;4,17
376,00;4,18;2,88;3,94;38,54;4,18
376,02;4,18;2,88;3,94;38,54;4,18
376,04;4,18;2,88;3,94;38,54;4,18
376,06;4,18;2,88;3,94;38,55;4,18
376,08;4,18;2,88;3,94;38,55;4,18
376,10;4,18;2,88;3,94;38,55;4,18
376,12;4,18;2,88;3,95;38,56;4,18
376,14;4,18;2,88;3,95;38,56;4,18
376,16;4,18;2,88;3,95;38,56;4,18
376,18;4,18;2,88;3,95;38,57;4,18
376,20;4,18;2,88;3,95;38,57;4,18
376,22;4,18;2,88;3,95;38,57;4,18
376,24;4,18;2,88;3,95;38,58;4,18
376,26;4,18;2,88;3,95;38,58;4,18
376,28;4,18;2,88;3,95;38,58;4,18
376,30;4,18;2,88;3,95;38,59;4,18
376,32;4,18;2,88;3,95;38,59;4,18
376,34;4,18;2,88;3,95;38,59;4,18
376,36;4,18;2,88;3,95;38,60;4,18
376,38;4,18;2,88;3,95;38,60;4,18
376,40;4,18;2,88;3,95;38,60;4,18
376,42;4,18;2,88;3,95;38,61;4,18
376,44;4,18;2,87;3,95;38,61;4,18
376,46;4,18;2,88;3,95;38,61;4,18
376,48;4,18;2,88;3,95;38,62;4,18
376,50;4,18;2,88;3,95;38,62;4,18
376,52;4,18;2,88;3,95;38,62;4,18
376,54;4,18;2,88;3,95;38,63;4,18
376,56;4,18;2,87;3,95;38,63;4,18
376,58;4,19;2,87;3,95;38,63;4,19
376,60;4,19;2,87;3,95;38,64;4,19
376,62;4,19;2,87;3,95;38,64;4,19
376,64;4,19;2,87;3,95;38,64;4,19
376,66;4,19;2,87;3,95;38,64;4,19
376,68;4,19;2,87;3,95;38,65;4,19
376,70;4,19;2,87;3,95;38,65;4,19
376,72;4,19;2,87;3,95;38,65;4,19
376,74;4,19;2,87;3,96;38,66;4,19
376,76;4,19;2,86;3,96;38,66;4,19
376,78;4,19;2,86;3,96;38,66;4,19
376,80;4,19;2,87;3,96;38,66;4,19
376,82;4,19;2,86;3,96;38,67;4,19
376,84;4,19;2,87;3,96;38,67;4,19
376,86;4,19;2,87;3,96;38,67;4,19
376,88;4,19;2,86;3,96;38,68;4,19
376,90;4,19;2,86;3,96;38,68;4,19
376,92;4,19;2,86;3,96;38,68;4,19
376,94;4,19;2,86;3,96;38,69;4,19
376,96;4,19;2,86;3,96;38,69;4,19
376,98;4,19;2,86;3,96;38,70;4,19
377,00;4,19;2,86;3,96;38,70;4,19
377,02;4,19;2,86;3,96;38,70;4,19
377,04;4,19;2,87;3,96;38,71;4,19
377,06;4,19;2,87;3,96;38,71;4,19
377,08;4,19;2,87;3,96;38,71;4,19
377,10;4,19;2,87;3,96;38,71;4,19
377,12;4,19;2,86;3,96;38,72;4,19
377,14;4,19;2,86;3,96;38,72;4,19
377,16;4,19;2,86;3,96;38,73;4,19
377,18;4,19;2,86;3,96;38,73;4,19
377,20;4,20;2,86;3,96;38,73;4,20
377,22;4,20;2,86;3,96;38,74;4,20
377,24;4,20;2,87;3,96;38,74;4,20
377,26;4,20;2,87;3,96;38,74;4,20
377,28;4,20;2,87;3,96;38,75;4,20
377,30;4,20;2,86;3,97;38,75;4,20
377,32;4,20;2,86;3,97;38,75;4,20
377,34;4,20;2,86;3,97;38,76;4,20
377,36;4,20;2,86;3,97;38,76;4,20
377,38;4,20;2,86;3,97;38,76;4,20
377,40;4,20;2,86;3,97;38,77;4,20
377,42;4,20;2,86;3,97;38,77;4,20
377,44;4,20;2,86;3,97;38,77;4,20
377,46;4,20;2,86;3,97;38,78;4,20
377,48;4,20;2,86;3,97;38,78;4,20
377,50;4,20;2,85;3,97;38,78;4,20
377,52;4,20;2,85;3,97;38,79;4,20
377,54;4,20;2,85;3,97;38,79;4,20
377,56;4,20;2,85;3,97;38,79;4,20
377,58;4,20;2,85;3,97;38,80;4,20
377,60;4,20;2,85;3,97;38,80;4,20
377,62;4,20;2,85;3,97;38,80;4,20
377,64;4,20;2,85;3,97;38,80;4,20
377,66;4,20;2,85;3,97;38,81;4,20
377,68;4,20;2,85;3,97;38,81;4,20
377,70;4,20;2,85;3,97;38,81;4,20
377,72;4,20;2,85;3,97;38,82;4,20
377,74;4,20;2,85;3,97;38,82;4,20
377,76;4,20;2,85;3,97;38,82;4,20
377,78;4,20;2,85;3,97;38,82;4,20
377,80;4,20;2,85;3,97;38,83;4,20
377,82;4,21;2,85;3,97;38,83;4,21
377,84;4,21;2,85;3,97;38,83;4,21
377,86;4,21;2,85;3,97;38,84;4,21
377,88;4,21;2,85;3,97;38,84;4,21
377,90;4,21;2,84;3,97;38,84;4,21
377,92;4,21;2,84;3,97;38,85;4,21
377,94;4,21;2,84;3,98;38,85;4,21
377,96;4,21;2,84;3,98;38,85;4,21
377,98;4,21;2,84;3,98;38,86;4,21
378,00;4,21;2,84;3,98;38,86;4,21
378,02;4,21;2,84;3,98;38,86;4,21
378,04;4,21;2,84;3,98;38,87;4,21
378,06;4,21;2,84;3,98;38,87;4,21
378,08;4,21;2,84;3,98;38,87;4,21
378,10;4,21;2,84;3,98;38,88;4,21
378,12;4,21;2,84;3,98;38,88;4,21
378,14;4,21;2,84;3,98;38,88;4,21
378,16;4,21;2,84;3,98;38,89;4,21
378,18;4,21;2,84;3,98;38,89;4,21
378,20;4,21;2,84;3,98;38,89;4,21
378,22;4,21;2,84;3,98;38,90;4,21
378,24;4,21;2,84;3,98;38,90;4,21
378,26;4,21;2,84;3,98;38,91;4,21
378,28;4,21;2,84;3,98;38,91;4,21
378,30;4,21;2,84;3,98;38,91;4,21
378,32;4,21;2,84;3,98;38,92;4,21
378,34;4,21;2,84;3,98;38,92;4,21
378,36;4,21;2,84;3,98;38,92;4,21
378,38;4,22;2,84;3,98;38,93;4,22
378,40;4,22;2,84;3,98;38,93;4,22
378,42;4,22;2,84;3,98;38,93;4,22
378,44;4,22;2,84;3,98;38,94;4,22
378,46;4,22;2,84;3,98;38,94;4,22
378,48;4,22;2,83;3,98;38,94;4,22
378,50;4,22;2,83;3,99;38,95;4,22
378,52;4,22;2,83;3,99;38,95;4,22
378,54;4,22;2,83;3,99;38,95;4,22
378,56;4,22;2,83;3,99;38,96;4,22
378,58;4,22;2,83;3,99;38,96;4,22
378,60;4,22;2,84;3,99;38,96;4,22
378,62;4,22;2,83;3,99;38,97;4,22
378,64;4,22;2,83;3,99;38,97;4,22
378,66;4,22;2,83;3,99;38,97;4,22
378,68;4,22;2,83;3,99;38,97;4,22
378,70;4,22;2,83;3,99;38,98;4,22
378,72;4,22;2,83;3,99;38,98;4,22
378,74;4,22;2,83;3,99;38,98;4,22
378,76;4,22;2,83;3,99;38,99;4,22
378,78;4,22;2,83;3,99;38,99;4,22
378,80;4,22;2,83;3,99;38,99;4,22
378,82;4,22;2,83;3,99;38,99;4,22
378,84;4,22;2,83;3,99;39,00;4,22
378,86;4,22;2,82;3,99;39,00;4,22
378,88;4,22;2,82;3,99;39,00;4,22
378,90;4,22;2,83;3,99;39,01;4,22
378,92;4,22;2,83;3,99;39,01;4,22
378,94;4,22;2,83;3,99;39,01;4,22
378,96;4,22;2,83;3,99;39,02;4,22
378,98;4,22;2,83;3,99;39,02;4,22
379,00;4,23;2,82;3,99;39,02;4,23
379,02;4,23;2,82;3,99;39,03;4,23
379,04;4,23;2,82;3,99;39,03;4,23
379,06;4,23;2,82;3,99;39,03;4,23
379,08;4,23;2,82;3,99;39,04;4,23
379,10;4,23;2,82;3,99;39,04;4,23
379,12;4,23;2,82;3,99;39,04;4,23
379,14;4,23;2,82;4,00;39,05;4,23
379,16;4,23;2,82;4,00;39,05;4,23
379,18;4,23;2,82;4,00;39,05;4,23
379,20;4,23;2,82;4,00;39,06;4,23
379,22;4,23;2,82;4,00;39,06;4,23
379,24;4,23;2,82;4,00;39,06;4,23
379,26;4,23;2,82;4,00;39,07;4,23
379,28;4,23;2,82;4,00;39,07;4,23
379,30;4,23;2,82;4,00;39,08;4,23
379,32;4,23;2,82;4,00;39,08;4,23
379,34;4,23;2,82;4,00;39,08;4,23
379,36;4,23;2,83;4,00;39,09;4,23
379,38;4,23;2,82;4,00;39,09;4,23
379,40;4,23;2,82;4,00;39,09;4,23
379,42;4,23;2,82;4,00;39,09;4,23
379,44;4,23;2,82;4,00;39,10;4,23
379,46;4,23;2,82;4,00;39,10;4,23
379,48;4,23;2,82;4,00;39,11;4,23
379,50;4,23;2,82;4,00;39,11;4,23
379,52;4,23;2,82;4,00;39,11;4,23
379,54;4,23;2,82;4,00;39,12;4,23
379,56;4,23;2,82;4,00;39,12;4,23
379,58;4,24;2,82;4,00;39,12;4,24
379,60;4,24;2,82;4,00;39,13;4,24
379,62;4,24;2,82;4,00;39,13;4,24
379,64;4,24;2,82;4,00;39,13;4,24
379,66;4,24;2,82;4,00;39,13;4,24
379,68;4,24;2,82;4,00;39,14;4,24
379,70;4,24;2,82;4,00;39,14;4,24
379,72;4,24;2,82;4,01;39,14;4,24
379,74;4,24;2,82;4,01;39,15;4,24
379,76;4,24;2,82;4,01;39,15;4,24
379,78;4,24;2,81;4,01;39,15;4,24
379,80;4,24;2,81;4,01;39,15;4,24
379,82;4,24;2,81;4,01;39,16;4,24
379,84;4,24;2,81;4,01;39,16;4,24
379,86;4,24;2,81;4,01;39,16;4,24
379,88;4,24;2,82;4,01;39,17;4,24
379,90;4,24;2,82;4,01;39,17;4,24
379,92;4,24;2,81;4,01;39,17;4,24
379,94;4,24;2,81;4,01;39,18;4,24
379,96;4,24;2,81;4,01;39,18;4,24
379,98;4,24;2,81;4,01;39,18;4,24
380,00;4,24;2,81;4,01;39,19;4,24
380,02;4,24;2,81;4,01;39,19;4,24
380,04;4,24;2,81;4,01;39,19;4,24
380,06;4,24;2,81;4,01;39,20;4,24
380,08;4,24;2,81;4,01;39,20;4,24
380,10;4,24;2,81;4,01;39,20;4,24
380,12;4,24;2,81;4,01;39,21;4,24
380,14;4,24;2,81;4,01;39,21;4,24
380,16;4,24;2,81;4,01;39,21;4,24
380,18;4,24;2,81;4,01;39,22;4,24
380,20;4,25;2,81;4,01;39,22;4,25
380,22;4,25;2,81;4,01;39,22;4,25
380,24;4,25;2,81;4,01;39,23;4,25
380,26;4,25;2,81;4,01;39,23;4,25
380,28;4,25;2,81;4,01;39,24;4,25
380,30;4,25;2,81;4,01;39,24;4,25
380,32;4,25;2,80;4,02;39,24;4,25
380,34;4,25;2,80;4,02;39,25;4,25
380,36;4,25;2,81;4,02;39,25;4,25
380,38;4,25;2,81;4,02;39,25;4,25
380,40;4,25;2,81;4,02;39,26;4,25
380,42;4,25;2,81;4,02;39,26;4,25
380,44;4,25;2,81;4,02;39,26;4,25
380,46;4,25;2,81;4,02;39,27;4,25
380,48;4,25;2,81;4,02;39,27;4,25
380,50;4,25;2,80;4,02;39,27;4,25
380,52;4,25;2,80;4,02;39,27;4,25
380,54;4,25;2,80;4,02;39,28;4,25
380,56;4,25;2,80;4,02;39,28;4,25
380,58;4,25;2,80;4,02;39,28;4,25
380,60;4,25;2,80;4,02;39,29;4,25
380,62;4,25;2,81;4,02;39,29;4,25
380,64;4,25;2,81;4,02;39,29;4,25
380,66;4,25;2,81;4,02;39,30;4,25
380,68;4,25;2,80;4,02;39,30;4,25
380,70;4,25;2,80;4,02;39,30;4,25
380,72;4,25;2,80;4,02;39,31;4,25
380,74;4,25;2,80;4,02;39,31;4,25
380,76;4,25;2,80;4,02;39,31;4,25
380,78;4,25;2,80;4,02;39,31;4,25
380,80;4,26;2,80;4,02;39,32;4,26
380,82;4,26;2,80;4,02;39,32;4,26
380,84;4,26;2,80;4,02;39,32;4,26
380,86;4,26;2,80;4,02;39,33;4,26
380,88;4,26;2,80;4,02;39,33;4,26
380,90;4,26;2,80;4,02;39,33;4,26
380,92;4,26;2,80;4,02;39,34;4,26
380,94;4,26;2,80;4,03;39,34;4,26
380,96;4,26;2,80;4,03;39,34;4,26
380,98;4,26;2,80;4,03;39,35;4,26
381,00;4,26;2,80;4,03;39,35;4,26
381,02;4,26;2,80;4,03;39,35;4,26
381,04;4,26;2,80;4,03;39,36;4,26
381,06;4,26;2,79;4,03;39,36;4,26
381,08;4,26;2,79;4,03;39,36;4,26
381,10;4,26;2,79;4,03;39,37;4,26
381,12;4,26;2,79;4,03;39,37;4,26
381,14;4,26;2,80;4,03;39,37;4,26
381,16;4,26;2,80;4,03;39,38;4,26
381,18;4,26;2,80;4,03;39,38;4,26
381,20;4,26;2,80;4,03;39,38;4,26
381,22;4,26;2,80;4,03;39,39;4,26
381,24;4,26;2,79;4,03;39,39;4,26
381,26;4,26;2,79;4,03;39,39;4,26
381,28;4,26;2,79;4,03;39,40;4,26
381,30;4,26;2,79;4,03;39,40;4,26
381,32;4,26;2,80;4,03;39,40;4,26
381,34;4,26;2,80;4,03;39,41;4,26
381,36;4,26;2,80;4,03;39,41;4,26
381,38;4,27;2,80;4,03;39,41;4,27
381,40;4,27;2,79;4,03;39,42;4,27
381,42;4,27;2,79;4,03;39,42;4,27
381,44;4,27;2,79;4,03;39,42;4,27
381,46;4,27;2,79;4,03;39,43;4,27
381,48;4,27;2,79;4,03;39,43;4,27
381,50;4,27;2,79;4,03;39,43;4,27
381,52;4,27;2,79;4,04;39,44;4,27
381,54;4,27;2,79;4,04;39,44;4,27
381,56;4,27;2,79;4,04;39,44;4,27
381,58;4,27;2,79;4,04;39,45;4,27
381,60;4,27;2,79;4,04;39,45;4,27
381,62;4,27;2,79;4,04;39,45;4,27
381,64;4,27;2,79;4,04;39,46;4,27
381,66;4,27;2,79;4,04;39,46;4,27
381,68;4,27;2,79;4,04;39,46;4,27
381,70;4,27;2,78;4,04;39,47;4,27
381,72;4,27;2,79;4,04;39,47;4,27
381,74;4,27;2,79;4,04;39,47;4,27
381,76;4,27;2,79;4,04;39,48;4,27
381,78;4,27;2,79;4,04;39,48;4,27
381,80;4,27;2,78;4,04;39,48;4,27
381,82;4,27;2,78;4,04;39,48;4,27
381,84;4,27;2,78;4,04;39,49;4,27
381,86;4,27;2,78;4,04;39,49;4,27
381,88;4,27;2,78;4,04;39,49;4,27
381,90;4,27;2,79;4,04;39,50;4,27
381,92;4,27;2,78;4,04;39,50;4,27
381,94;4,27;2,78;4,04;39,50;4,27
381,96;4,27;2,78;4,04;39,51;4,27
381,98;4,27;2,77;4,04;39,51;4,27
382,00;4,28;2,77;4,04;39,51;4,28
382,02;4,28;2,77;4,04;39,51;4,28
382,04;4,28;2,77;4,04;39,52;4,28
382,06;4,28;2,78;4,04;39,52;4,28
382,08;4,28;2,78;4,04;39,53;4,28
382,10;4,28;2,78;4,04;39,53;4,28
382,12;4,28;2,78;4,04;39,53;4,28
382,14;4,28;2,78;4,05;39,54;4,28
382,16;4,28;2,77;4,05;39,54;4,28
382,18;4,28;2,77;4,05;39,54;4,28
382,20;4,28;2,77;4,05;39,54;4,28
382,22;4,28;2,78;4,05;39,55;4,28
382,24;4,28;2,78;4,05;39,55;4,28
382,26;4,28;2,78;4,05;39,55;4,28
382,28;4,28;2,78;4,05;39,56;4,28
382,30;4,28;2,77;4,05;39,56;4,28
382,32;4,28;2,77;4,05;39,56;4,28
382,34;4,28;2,77;4,05;39,57;4,28
382,36;4,28;2,77;4,05;39,57;4,28
382,38;4,28;2,77;4,05;39,58;4,28
382,40;4,28;2,77;4,05;39,58;4,28
382,42;4,28;2,77;4,05;39,58;4,28
382,44;4,28;2,77;4,05;39,59;4,28
382,46;4,28;2,77;4,05;39,59;4,28
382,48;4,28;2,77;4,05;39,59;4,28
382,50;4,28;2,77;4,05;39,60;4,28
382,52;4,28;2,77;4,05;39,60;4,28
382,54;4,28;2,77;4,05;39,60;4,28
382,56;4,28;2,77;4,05;39,61;4,28
382,58;4,29;2,77;4,05;39,61;4,29
382,60;4,29;2,77;4,05;39,61;4,29
382,62;4,29;2,77;4,05;39,62;4,29
382,64;4,29;2,77;4,05;39,62;4,29
382,66;4,29;2,77;4,05;39,62;4,29
382,68;4,29;2,77;4,05;39,63;4,29
382,70;4,29;2,77;4,05;39,63;4,29
382,72;4,29;2,76;4,06;39,63;4,29
382,74;4,29;2,76;4,06;39,64;4,29
382,76;4,29;2,76;4,06;39,64;4,29
382,78;4,29;2,76;4,06;39,64;4,29
382,80;4,29;2,76;4,06;39,65;4,29
382,82;4,29;2,76;4,06;39,65;4,29
382,84;4,29;2,76;4,06;39,65;4,29
382,86;4,29;2,76;4,06;39,65;4,29
382,88;4,29;2,76;4,06;39,66;4,29
382,90;4,29;2,76;4,06;39,66;4,29
382,92;4,29;2,76;4,06;39,66;4,29
382,94;4,29;2,76;4,06;39,67;4,29
382,96;4,29;2,76;4,06;39,67;4,29
382,98;4,29;2,76;4,06;39,67;4,29
383,00;4,29;2,76;4,06;39,67;4,29
383,02;4,29;2,76;4,06;39,68;4,29
383,04;4,29;2,76;4,06;39,68;4,29
383,06;4,29;2,76;4,06;39,68;4,29
383,08;4,29;2,76;4,06;39,69;4,29
383,10;4,29;2,76;4,06;39,69;4,29
383,12;4,29;2,75;4,06;39,69;4,29
383,14;4,29;2,75;4,06;39,70;4,29
383,16;4,29;2,75;4,06;39,70;4,29
383,18;4,29;2,75;4,06;39,70;4,29
383,20;4,30;2,76;4,06;39,71;4,30
383,22;4,30;2,76;4,06;39,71;4,30
383,24;4,30;2,75;4,06;39,71;4,30
383,26;4,30;2,75;4,06;39,72;4,30
383,28;4,30;2,75;4,06;39,72;4,30
383,30;4,30;2,75;4,06;39,72;4,30
383,32;4,30;2,75;4,07;39,73;4,30
383,34;4,30;2,75;4,07;39,73;4,30
383,36;4,30;2,75;4,07;39,73;4,30
383,38;4,30;2,75;4,07;39,74;4,30
383,40;4,30;2,75;4,07;39,74;4,30
383,42;4,30;2,75;4,07;39,75;4,30
383,44;4,30;2,75;4,07;39,75;4,30
383,46;4,30;2,75;4,07;39,75;4,30
383,48;4,30;2,75;4,07;39,76;4,30
383,50;4,30;2,74;4,07;39,76;4,30
383,52;4,30;2,75;4,07;39,76;4,30
383,54;4,30;2,75;4,07;39,77;4,30
383,56;4,30;2,75;4,07;39,77;4,30
383,58;4,30;2,75;4,07;39,77;4,30
383,60;4,30;2,75;4,07;39,78;4,30
383,62;4,30;2,75;4,07;39,78;4,30
383,64;4,30;2,75;4,07;39,78;4,30
383,66;4,30;2,75;4,07;39,79;4,30
383,68;4,30;2,74;4,07;39,79;4,30
383,70;4,30;2,74;4,07;39,79;4,30
383,72;4,30;2,74;4,07;39,80;4,30
383,74;4,30;2,74;4,07;39,80;4,30
383,76;4,30;2,74;4,07;39,80;4,30
383,78;4,31;2,74;4,07;39,81;4,31
383,80;4,31;2,74;4,07;39,81;4,31
383,82;4,31;2,74;4,07;39,81;4,31
383,84;4,31;2,74;4,07;39,81;4,31
383,86;4,31;2,74;4,07;39,82;4,31
383,88;4,31;2,73;4,07;39,82;4,31
383,90;4,31;2,73;4,07;39,82;4,31
383,92;4,31;2,73;4,08;39,83;4,31
383,94;4,31;2,74;4,08;39,83;4,31
383,96;4,31;2,74;4,08;39,83;4,31
383,98;4,31;2,73;4,08;39,84;4,31
384,00;4,31;2,73;4,08;39,84;4,31
384,02;4,31;2,73;4,08;39,84;4,31
384,04;4,31;2,73;4,08;39,84;4,31
384,06;4,31;2,73;4,08;39,85;4,31
384,08;4,31;2,73;4,08;39,85;4,31
384,10;4,31;2,73;4,08;39,85;4,31
384,12;4,31;2,74;4,08;39,86;4,31
384,14;4,31;2,74;4,08;39,86;4,31
384,16;4,31;2,74;4,08;39,86;4,31
384,18;4,31;2,73;4,08;39,87;4,31
384,20;4,31;2,73;4,08;39,87;4,31
384,22;4,31;2,73;4,08;39,87;4,31
384,24;4,31;2,73;4,08;39,88;4,31
384,26;4,31;2,73;4,08;39,88;4,31
384,28;4,31;2,73;4,08;39,88;4,31
384,30;4,31;2,74;4,08;39,89;4,31
384,32;4,31;2,73;4,08;39,89;4,31
384,34;4,31;2,73;4,08;39,89;4,31
384,36;4,31;2,73;4,08;39,90;4,31
384,38;4,31;2,73;4,08;39,90;4,31
384,40;4,32;2,73;4,08;39,90;4,32
384,42;4,32;2,73;4,08;39,91;4,32
384,44;4,32;2,73;4,08;39,91;4,32
384,46;4,32;2,73;4,08;39,91;4,32
384,48;4,32;2,73;4,08;39,92;4,32
384,50;4,32;2,73;4,08;39,92;4,32
384,52;4,32;2,73;4,09;39,93;4,32
384,54;4,32;2,73;4,09;39,93;4,32
384,56;4,32;2,73;4,09;39,93;4,32
384,58;4,32;2,73;4,09;39,94;4,32
384,60;4,32;2,72;4,09;39,94;4,32
384,62;4,32;2,72;4,09;39,94;4,32
384,64;4,32;2,73;4,09;39,95;4,32
384,66;4,32;2,73;4,09;39,95;4,32
384,68;4,32;2,72;4,09;39,95;4,32
384,70;4,32;2,72;4,09;39,96;4,32
384,72;4,32;2,72;4,09;39,96;4,32
384,74;4,32;2,72;4,09;39,96;4,32
384,76;4,32;2,72;4,09;39,97;4,32
384,78;4,32;2,72;4,09;39,97;4,32
384,80;4,32;2,72;4,09;39,97;4,32
384,82;4,32;2,72;4,09;39,97;4,32
384,84;4,32;2,72;4,09;39,98;4,32
384,86;4,32;2,72;4,09;39,98;4,32
384,88;4,32;2,72;4,09;39,98;4,32
384,90;4,32;2,72;4,09;39,99;4,32
384,92;4,32;2,72;4,09;39,99;4,32
384,94;4,32;2,71;4,09;39,99;4,32
384,96;4,32;2,71;4,09;40,00;4,32
384,98;4,32;2,71;4,09;40,00;4,32
385,00;4,33;2,72;4,09;40,00;4,33
385,02;4,33;2,72;4,09;40,00;4,33
385,04;4,33;2,72;4,09;40,01;4,33
385,06;4,33;2,72;4,09;40,01;4,33
385,08;4,33;2,71;4,09;40,01;4,33
385,10;4,33;2,71;4,09;40,02;4,33
385,12;4,33;2,71;4,09;40,02;4,33
385,14;4,33;2,71;4,10;40,02;4,33
385,16;4,33;2,71;4,10;40,03;4,33
385,18;4,33;2,71;4,10;40,03;4,33
385,20;4,33;2,71;4,10;40,03;4,33
385,22;4,33;2,71;4,10;40,04;4,33
385,24;4,33;2,71;4,10;40,04;4,33
